latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.100006,3.699997,13.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),cloudcover (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),is_day ()
2023-06-26T08:00,18.6,0.00,12,17.9,279,36.7,1
2023-06-26T09:00,19.5,0.00,19,18.3,280,38.9,1
2023-06-26T10:00,20.3,0.00,31,16.6,283,40.3,1
2023-06-26T11:00,20.7,0.00,58,17.5,284,40.3,1
2023-06-26T12:00,20.7,0.00,46,18.1,287,39.6,1
2023-06-26T13:00,20.8,0.00,43,18.0,290,38.9,1
2023-06-26T14:00,20.6,0.00,80,17.7,294,35.6,1
2023-06-26T15:00,20.5,0.00,71,16.1,299,33.1,1
2023-06-26T16:00,20.5,0.00,100,15.6,296,30.6,1
2023-06-26T17:00,20.3,0.00,79,14.0,296,26.3,1
2023-06-26T18:00,20.0,0.00,55,13.6,287,19.8,1
2023-06-26T19:00,19.2,0.00,56,11.2,274,21.6,1
2023-06-26T20:00,18.5,0.00,41,10.0,257,18.0,1
2023-06-26T21:00,17.8,0.00,34,10.8,249,19.4,0
2023-06-26T22:00,17.3,0.00,36,13.6,248,20.9,0
2023-06-26T23:00,16.8,0.00,33,13.1,249,20.5,0
2023-06-27T00:00,16.4,0.00,38,11.8,247,19.4,0
2023-06-27T01:00,16.2,0.00,36,11.2,249,19.1,0
2023-06-27T02:00,16.0,0.00,56,10.6,252,18.7,0
2023-06-27T03:00,15.6,0.00,2,9.2,249,17.6,0
2023-06-27T04:00,15.3,0.00,26,9.0,247,17.3,1
2023-06-27T05:00,15.7,0.00,46,9.8,242,18.0,1
2023-06-27T06:00,17.0,0.00,43,9.0,247,19.4,1
2023-06-27T07:00,17.8,0.00,36,9.3,254,21.2,1
2023-06-27T08:00,18.9,0.00,40,9.2,259,22.0,1
2023-06-27T09:00,19.8,0.10,65,11.0,259,25.6,1
2023-06-27T10:00,20.7,0.00,96,11.6,277,31.0,1
2023-06-27T11:00,20.8,0.00,100,12.2,284,30.2,1
2023-06-27T12:00,20.9,0.10,100,12.8,292,29.5,1
2023-06-27T13:00,20.9,0.10,100,12.1,300,30.2,1
2023-06-27T14:00,20.6,0.00,100,12.7,315,29.5,1
2023-06-27T15:00,20.3,0.00,62,13.0,312,29.2,1
2023-06-27T16:00,20.1,0.00,46,13.3,319,27.0,1
2023-06-27T17:00,19.9,0.00,52,13.1,323,23.8,1
2023-06-27T18:00,19.6,0.00,45,10.4,326,18.0,1
2023-06-27T19:00,19.2,0.00,64,7.1,330,11.2,1
2023-06-27T20:00,18.7,0.00,77,5.1,321,6.8,1
2023-06-27T21:00,18.1,0.00,97,3.6,270,2.2,0
2023-06-27T22:00,17.7,0.00,70,0.7,180,6.5,0
2023-06-27T23:00,17.5,0.00,65,4.9,216,9.4,0
2023-06-28T00:00,17.1,0.20,89,6.3,211,12.6,0
2023-06-28T01:00,16.4,0.80,79,7.3,213,13.0,0
2023-06-28T02:00,16.0,0.50,91,7.8,214,14.0,0
2023-06-28T03:00,15.8,0.00,100,8.4,211,15.5,0
2023-06-28T04:00,15.8,0.00,100,9.4,212,16.9,1
2023-06-28T05:00,15.7,0.00,28,9.5,205,18.4,1
2023-06-28T06:00,16.0,0.00,54,9.7,202,19.8,1
2023-06-28T07:00,17.5,0.00,70,10.7,213,23.8,1
2023-06-28T08:00,18.8,0.00,97,11.2,225,24.8,1
2023-06-28T09:00,19.9,0.00,97,10.2,231,24.1,1
2023-06-28T10:00,20.8,0.30,100,9.9,224,23.4,1
2023-06-28T11:00,21.5,0.20,100,10.2,228,24.5,1
2023-06-28T12:00,22.0,0.10,100,11.5,229,25.2,1
2023-06-28T13:00,22.1,0.00,100,13.7,235,23.4,1
2023-06-28T14:00,22.5,0.10,100,12.5,237,24.1,1
2023-06-28T15:00,22.6,0.10,100,11.2,230,23.4,1
2023-06-28T16:00,22.5,0.00,100,11.3,233,20.5,1
2023-06-28T17:00,22.2,0.00,100,7.7,229,15.1,1
2023-06-28T18:00,22.0,0.00,100,6.1,230,11.5,1
2023-06-28T19:00,21.2,0.90,100,4.6,231,7.9,1
2023-06-28T20:00,20.6,0.00,100,3.9,214,7.2,1
2023-06-28T21:00,20.0,0.00,100,4.7,203,8.3,0
2023-06-28T22:00,19.6,0.00,100,6.4,207,11.5,0
2023-06-28T23:00,19.2,0.00,100,6.8,212,13.0,0
2023-06-29T00:00,18.8,0.00,96,8.2,221,14.4,0
2023-06-29T01:00,18.4,0.00,74,9.4,230,15.8,0
2023-06-29T02:00,17.9,0.00,74,9.7,228,16.2,0
2023-06-29T03:00,17.5,0.00,88,9.4,220,15.5,0
2023-06-29T04:00,17.1,0.00,61,9.7,219,15.1,1
2023-06-29T05:00,17.2,0.00,100,10.5,221,17.6,1
2023-06-29T06:00,17.8,0.00,100,10.4,226,19.4,1
2023-06-29T07:00,18.7,0.00,100,10.0,232,21.6,1
2023-06-29T08:00,19.3,0.00,100,10.0,232,22.0,1
2023-06-29T09:00,19.6,0.00,100,10.0,232,20.5,1
2023-06-29T10:00,20.0,0.10,100,7.4,256,19.1,1
2023-06-29T11:00,20.4,0.00,100,8.4,250,19.8,1
2023-06-29T12:00,20.7,0.00,94,10.7,250,20.5,1
2023-06-29T13:00,20.9,0.00,82,12.0,261,27.0,1
2023-06-29T14:00,20.8,0.00,79,15.0,280,30.2,1
2023-06-29T15:00,19.8,0.20,91,16.8,305,28.8,1
2023-06-29T16:00,18.7,0.10,86,17.1,335,34.6,1
2023-06-29T17:00,17.7,0.30,100,17.3,348,33.1,1
2023-06-29T18:00,17.2,0.30,100,16.4,351,32.4,1
2023-06-29T19:00,16.6,0.40,100,14.8,356,27.7,1
2023-06-29T20:00,16.3,0.00,100,11.2,2,20.5,1
2023-06-29T21:00,16.0,0.00,100,8.7,5,13.7,0
2023-06-29T22:00,15.6,0.00,44,4.7,360,8.6,0
2023-06-29T23:00,14.7,0.00,38,5.0,330,8.6,0
2023-06-30T00:00,13.4,0.00,23,4.5,284,9.4,0
2023-06-30T01:00,12.7,0.00,14,5.8,292,9.0,0
2023-06-30T02:00,11.8,0.00,13,6.2,280,11.2,0
2023-06-30T03:00,11.4,0.00,5,7.3,259,10.8,0
2023-06-30T04:00,11.0,0.00,9,5.5,259,10.8,1
2023-06-30T05:00,12.2,0.00,8,8.0,260,9.7,1
2023-06-30T06:00,15.1,0.00,13,5.8,248,11.2,1
2023-06-30T07:00,16.5,0.00,32,6.4,227,16.6,1
2023-06-30T08:00,17.8,0.00,55,8.5,208,20.9,1
2023-06-30T09:00,18.9,0.00,44,11.7,198,26.6,1
2023-06-30T10:00,19.9,0.00,43,14.5,203,31.0,1
2023-06-30T11:00,20.6,0.00,65,16.0,216,35.3,1
2023-06-30T12:00,21.2,0.00,91,18.6,226,38.2,1
2023-06-30T13:00,20.8,0.00,100,20.0,231,37.8,1
